,municipality_id,usage,total_capacity
2455,3,1418.0,1930.0
2456,3,1418.0,1930.0
2457,3,1381.0,1930.0
2458,3,1338.0,1930.0
2459,3,1173.0,1930.0
2460,3,505.7692307692308,
2461,3,965.0,1930.0
2462,3,1271.0,1930.0
2463,3,1417.0,1930.0
2464,3,1446.0,1930.0
2465,3,1448.0,1930.0
2466,3,1428.0,1930.0
2467,3,1385.0,1930.0
2468,3,1284.0,1930.0
2469,3,1037.0,1930.0
2470,3,505.7692307692308,
2471,3,689.0,
2472,3,966.4583333333334,
2473,3,1133.5833333333333,
2474,3,1217.8055555555557,
2475,3,1273.736111111111,
2476,3,1294.4722222222222,
2477,3,1288.388888888889,
2478,3,1215.0972222222222,
2479,3,1049.9722222222222,
2480,3,505.7692307692308,
2481,3,689.0,
2482,3,966.4583333333334,
2483,3,1133.5833333333333,
2484,3,1217.8055555555557,
2485,3,1273.736111111111,
2486,3,1294.4722222222222,
2487,3,1288.388888888889,
2488,3,1215.0972222222222,
2489,3,1049.9722222222222,
2490,3,279.0,1930.0
2491,3,350.0,1930.0
2492,3,470.0,1930.0
2493,3,572.0,1930.0
2494,3,651.0,1930.0
2495,3,755.0,1930.0
2496,3,790.0,1930.0
2497,3,816.0,1930.0
2498,3,798.0,1930.0
2499,3,708.0,1930.0
2500,3,306.0,1930.0
2501,3,320.0,1930.0
2502,3,368.0,1930.0
2503,3,387.0,1930.0
2504,3,477.0,1930.0
2505,3,517.0,1930.0
2506,3,549.0,1930.0
2507,3,539.0,1930.0
2508,3,528.0,1930.0
2509,3,448.0,1930.0
2510,3,572.0,1930.0
2511,3,727.0,1930.0
2512,3,1083.0,1930.0
2513,3,1127.0,1930.0
2514,3,1180.0,1930.0
2515,3,1256.0,1930.0
2516,3,1254.0,1930.0
2517,3,1261.0,1930.0
2518,3,1205.0,1930.0
2519,3,1120.0,1930.0
2520,3,505.7692307692308,
2521,3,674.0,1930.0
2522,3,1074.0,1930.0
2523,3,1168.0,1930.0
2524,3,1199.0,1930.0
2525,3,1229.0,1930.0
2526,3,1253.0,1930.0
2527,3,1238.0,1930.0
2528,3,1218.0,1930.0
2529,3,960.0,1930.0
2530,3,568.0,1930.0
2531,3,883.0,1930.0
2532,3,1095.0,1930.0
2533,3,1176.0,1930.0
2534,3,1218.0,1930.0
2535,3,1254.0,1930.0
2536,3,1277.0,1930.0
2537,3,1275.0,1930.0
2538,3,1212.0,1930.0
2539,3,968.0,1930.0
2540,3,585.0,1930.0
2541,3,878.0,1930.0
2542,3,1063.0,1930.0
2543,3,1156.0,1930.0
2544,3,1217.0,1930.0
2545,3,1259.0,1930.0
2546,3,1272.0,1930.0
2547,3,1264.0,1930.0
2548,3,1202.0,1930.0
2549,3,994.0,1930.0
2550,3,505.7692307692308,
2551,3,732.0,1930.0
2552,3,844.0,1930.0
2553,3,1023.0,1930.0
2554,3,1040.0,1930.0
2555,3,1079.0,1930.0
2556,3,1111.0,1930.0
2557,3,1135.0,1930.0
2558,3,1120.0,1930.0
2559,3,987.0,1930.0
2560,3,267.0,1930.0
2561,3,352.0,1930.0
2562,3,449.0,1930.0
2563,3,595.0,1930.0
2564,3,640.0,1930.0
2565,3,784.0,1930.0
2566,3,831.0,1930.0
2567,3,879.0,1930.0
2568,3,864.0,1930.0
2569,3,749.0,1930.0
2570,3,284.0,1930.0
2571,3,728.0,1930.0
2572,3,1093.0,1930.0
2573,3,1274.0,1930.0
2574,3,1320.0,1930.0
2575,3,1335.0,1930.0
2576,3,1344.0,1930.0
2577,3,1313.0,1930.0
2578,3,1272.0,1930.0
2579,3,1158.0,1930.0
2580,3,505.7692307692308,
2581,3,757.0,1930.0
2582,3,1098.0,1930.0
2583,3,1335.0,1930.0
2584,3,1406.0,1930.0
2585,3,1414.0,1930.0
2586,3,1425.0,1930.0
2587,3,1434.0,1930.0
2588,3,1385.0,1930.0
2589,3,1231.0,1930.0
2590,3,594.0,1930.0
2591,3,902.0,1930.0
2592,3,1271.0,1930.0
2593,3,1419.0,1930.0
2594,3,1452.0,1930.0
2595,3,1448.0,1930.0
2596,3,1446.0,1930.0
2597,3,1423.0,1930.0
2598,3,1277.0,1930.0
2599,3,1152.0,1930.0
2600,3,505.7692307692308,
2601,3,755.0,1930.0
2602,3,1112.0,1930.0
2603,3,1305.0,1930.0
2604,3,1360.0,1930.0
2605,3,1410.0,1930.0
2606,3,1415.0,1930.0
2607,3,1393.0,1930.0
2608,3,1336.0,1930.0
2609,3,1202.0,1930.0
2610,3,505.7692307692308,
2611,3,885.0,1930.0
2612,3,1085.0,1930.0
2613,3,1204.0,1930.0
2614,3,1243.0,1930.0
2615,3,1252.0,1930.0
2616,3,1258.0,1930.0
2617,3,1199.0,1930.0
2618,3,1137.0,1930.0
2619,3,984.0,1930.0
2620,3,505.7692307692308,
2621,3,393.0,1930.0
2622,3,477.0,1930.0
2623,3,560.0,1930.0
2624,3,613.0,1930.0
2625,3,718.0,1930.0
2626,3,802.0,1930.0
2627,3,817.0,1930.0
2628,3,792.0,1930.0
2629,3,714.0,1930.0
2630,3,505.7692307692308,
2631,3,291.0,1930.0
2632,3,347.0,1930.0
2633,3,398.0,1930.0
2634,3,486.0,1930.0
2635,3,502.0,1930.0
2636,3,539.0,1930.0
2637,3,517.0,1930.0
2638,3,512.0,1930.0
2639,3,386.0,1930.0
2640,3,505.7692307692308,
2641,3,921.0,1930.0
2642,3,1239.0,1930.0
2643,3,1366.0,1930.0
2644,3,1421.0,1930.0
2645,3,1442.0,1930.0
2646,3,1441.0,1930.0
2647,3,1401.0,1930.0
2648,3,1364.0,1930.0
2649,3,1195.0,1930.0
2650,3,594.0,1930.0
2651,3,971.0,1930.0
2652,3,1303.0,1930.0
2653,3,1394.0,1930.0
2654,3,1526.0,1930.0
2655,3,1530.0,1930.0
2656,3,1523.0,1930.0
2657,3,1482.0,1930.0
2658,3,1383.0,1930.0
2659,3,1204.0,1930.0
2660,3,505.7692307692308,
2661,3,733.0,1930.0
2662,3,1129.0,1930.0
2663,3,1340.0,1930.0
2664,3,1385.0,1930.0
2665,3,1425.0,1930.0
2666,3,1446.0,1930.0
2667,3,1436.0,1930.0
2668,3,1368.0,1930.0
2669,3,1200.0,1930.0
2670,3,505.7692307692308,
2671,3,803.0,1930.0
2672,3,1100.0,1930.0
2673,3,1324.0,1930.0
2674,3,1411.0,1930.0
2675,3,1465.0,1930.0
2676,3,1469.0,1930.0
2677,3,1467.0,1930.0
2678,3,1369.0,1930.0
2679,3,1202.0,1930.0
2680,3,505.7692307692308,
2681,3,767.0,1930.0
2682,3,1090.0,1930.0
2683,3,1332.0,1930.0
2684,3,1375.0,1930.0
2685,3,1408.0,1930.0
2686,3,1399.0,1930.0
2687,3,1382.0,1930.0
2688,3,1316.0,1930.0
2689,3,1145.0,1930.0
2690,3,505.7692307692308,
2691,3,326.0,1930.0
2692,3,442.0,1930.0
2693,3,618.0,1930.0
2694,3,761.0,1930.0
2695,3,885.0,1930.0
2696,3,983.0,1930.0
2697,3,999.0,1930.0
2698,3,1014.0,1930.0
2699,3,933.0,1930.0
2700,3,505.7692307692308,
2701,3,301.0,1930.0
2702,3,342.0,1930.0
2703,3,390.0,1930.0
2704,3,486.0,1930.0
2705,3,595.0,1930.0
2706,3,643.0,1930.0
2707,3,661.0,1930.0
2708,3,611.0,1930.0
2709,3,525.0,1930.0
2710,3,505.7692307692308,
2711,3,757.0,1930.0
2712,3,1132.0,1930.0
2713,3,1338.0,1930.0
2714,3,1410.0,1930.0
2715,3,1446.0,1930.0
2716,3,1469.0,1930.0
2717,3,1456.0,1930.0
2718,3,1410.0,1930.0
2719,3,1259.0,1930.0
2720,3,582.0,1930.0
2721,3,978.0,1930.0
2722,3,1375.0,1930.0
2723,3,1474.0,1930.0
2724,3,1561.0,1930.0
2725,3,1553.0,1930.0
2726,3,1532.0,1930.0
2727,3,1531.0,1930.0
2728,3,1468.0,1930.0
2729,3,1114.0,1930.0
2730,3,505.7692307692308,
2731,3,788.0,1930.0
2732,3,1179.0,1930.0
2733,3,1488.0,1930.0
2734,3,1546.0,1930.0
2735,3,1570.0,1930.0
2736,3,1561.0,1930.0
2737,3,1521.0,1930.0
2738,3,1422.0,1930.0
2739,3,1263.0,1930.0
2740,3,505.7692307692308,
2741,3,796.0,1930.0
2742,3,1304.0,1930.0
2743,3,1395.0,1930.0
2744,3,1480.0,1930.0
2745,3,1518.0,1930.0
2746,3,1517.0,1930.0
2747,3,1490.0,1930.0
2748,3,1340.0,1930.0
2749,3,1082.0,1930.0
2750,3,505.7692307692308,
2751,3,736.0,1930.0
2752,3,1080.0,1930.0
2753,3,1312.0,1930.0
2754,3,1377.0,1930.0
2755,3,1386.0,1930.0
2756,3,1383.0,1930.0
2757,3,1394.0,1930.0
2758,3,1312.0,1930.0
2759,3,1168.0,1930.0
2760,3,319.0,1930.0
2761,3,444.0,1930.0
2762,3,546.0,1930.0
2763,3,791.0,1930.0
2764,3,853.0,1930.0
2765,3,1023.0,1930.0
2766,3,1150.0,1930.0
2767,3,1214.0,1930.0
2768,3,1213.0,1930.0
2769,3,1143.0,1930.0
2770,3,505.7692307692308,
2771,3,293.0,1930.0
2772,3,333.0,1930.0
2773,3,390.0,1930.0
2774,3,489.0,1930.0
2775,3,613.0,1930.0
2776,3,682.0,1930.0
2777,3,783.0,1930.0
2778,3,767.0,1930.0
2779,3,663.0,1930.0
2780,3,505.7692307692308,
2781,3,745.0,1930.0
2782,3,1130.0,1930.0
2783,3,1406.0,1930.0
2784,3,1487.0,1930.0
2785,3,1502.0,1930.0
2786,3,1474.0,1930.0
2787,3,1460.0,1930.0
2788,3,1321.0,1930.0
2789,3,1033.0,1930.0
2790,3,566.0,1930.0
2791,3,771.0,1930.0
2792,3,1170.0,1930.0
2793,3,1435.0,1930.0
2794,3,1506.0,1930.0
2795,3,1526.0,1930.0
2796,3,1506.0,1930.0
2797,3,1484.0,1930.0
2798,3,1368.0,1930.0
2799,3,1121.0,1930.0
2800,3,505.7692307692308,
2801,3,985.0,1930.0
2802,3,1192.0,1930.0
2803,3,1491.0,1930.0
2804,3,1545.0,1930.0
2805,3,1551.0,1930.0
2806,3,1566.0,1930.0
2807,3,1497.0,1930.0
2808,3,1442.0,1930.0
2809,3,1259.0,1930.0
2810,3,505.7692307692308,
2811,3,765.0,1930.0
2812,3,1208.0,1930.0
2813,3,1406.0,1930.0
2814,3,1487.0,1930.0
2815,3,1515.0,1930.0
2816,3,1505.0,1930.0
2817,3,1468.0,1930.0
2818,3,1333.0,1930.0
2819,3,1084.0,1930.0
2820,3,505.7692307692308,
2821,3,603.0,1930.0
2822,3,1141.0,1930.0
2823,3,1431.0,1930.0
2824,3,1527.0,1930.0
2825,3,1596.0,1930.0
2826,3,1517.0,1930.0
2827,3,1490.0,1930.0
2828,3,1357.0,1930.0
2829,3,1170.0,1930.0
2830,3,505.7692307692308,
2831,3,354.0,1930.0
2832,3,566.0,1930.0
2833,3,739.0,1930.0
2834,3,886.0,1930.0
2835,3,1164.0,1930.0
2836,3,1354.0,1930.0
2837,3,1498.0,1930.0
2838,3,1515.0,1930.0
2839,3,1436.0,1930.0
2840,3,505.7692307692308,
2841,3,327.0,1930.0
2842,3,361.0,1930.0
2843,3,447.0,1930.0
2844,3,643.0,1930.0
2845,3,885.0,1930.0
2846,3,1057.0,1930.0
2847,3,1169.0,1930.0
2848,3,1140.0,1930.0
2849,3,951.0,1930.0
2850,3,505.7692307692308,
2851,3,820.0,1930.0
2852,3,1161.0,1930.0
2853,3,1447.0,1930.0
2854,3,1577.0,1930.0
2855,3,1625.0,1930.0
2856,3,1631.0,1930.0
2857,3,1646.0,1930.0
2858,3,1558.0,1930.0
2859,3,1360.0,1930.0
2860,3,606.0,1930.0
2861,3,782.0,1930.0
2862,3,1146.0,1930.0
2863,3,1448.0,1930.0
2864,3,1604.0,1930.0
2865,3,1621.0,1930.0
2866,3,1624.0,1930.0
2867,3,1612.0,1930.0
2868,3,1415.0,1930.0
2869,3,1294.0,1930.0
2870,3,505.7692307692308,
2871,3,774.0,1930.0
2872,3,1142.0,1930.0
2873,3,1511.0,1930.0
2874,3,1541.0,1930.0
2875,3,1581.0,1930.0
2876,3,1584.0,1930.0
2877,3,1579.0,1930.0
2878,3,1468.0,1930.0
2879,3,1303.0,1930.0
2880,3,505.7692307692308,
2881,3,689.0,
2882,3,966.4583333333334,
2883,3,1133.5833333333333,
2884,3,1217.8055555555557,
2885,3,1273.736111111111,
2886,3,1294.4722222222222,
2887,3,1288.388888888889,
2888,3,1215.0972222222222,
2889,3,1049.9722222222222,
2890,3,505.7692307692308,
2891,3,961.0,1930.0
2892,3,1338.0,1930.0
2893,3,1503.0,1930.0
2894,3,1549.0,1930.0
2895,3,1592.0,1930.0
2896,3,1595.0,1930.0
2897,3,1545.0,1930.0
2898,3,1432.0,1930.0
2899,3,1174.0,1930.0
2900,3,543.0,1930.0
2901,3,736.0,1930.0
2902,3,1092.0,1930.0
2903,3,1310.0,1930.0
2904,3,1384.0,1930.0
2905,3,1408.0,1930.0
2906,3,1378.0,1930.0
2907,3,1342.0,1930.0
2908,3,1185.0,1930.0
2909,3,952.0,1930.0
2910,3,505.7692307692308,
2911,3,689.0,
2912,3,966.4583333333334,
2913,3,1133.5833333333333,
2914,3,1217.8055555555557,
2915,3,1273.736111111111,
2916,3,1294.4722222222222,
2917,3,1288.388888888889,
2918,3,1215.0972222222222,
2919,3,1049.9722222222222,
2920,3,505.7692307692308,
2921,3,689.0,
2922,3,966.4583333333334,
2923,3,1133.5833333333333,
2924,3,1217.8055555555557,
2925,3,1273.736111111111,
2926,3,1294.4722222222222,
2927,3,1288.388888888889,
2928,3,1215.0972222222222,
2929,3,1049.9722222222222,
2930,3,505.7692307692308,
2931,3,781.0,1930.0
2932,3,1121.0,1930.0
2933,3,1289.0,1930.0
2934,3,1557.0,1930.0
2935,3,1569.0,1930.0
2936,3,1577.0,1930.0
2937,3,1535.0,1930.0
2938,3,1476.0,1930.0
2939,3,1278.0,1930.0
2940,3,604.0,1930.0
2941,3,959.0,1930.0
2942,3,1149.0,1930.0
2943,3,1337.0,1930.0
2944,3,1552.0,1930.0
2945,3,1558.0,1930.0
2946,3,1539.0,1930.0
2947,3,1558.0,1930.0
2948,3,1459.0,1930.0
2949,3,1285.0,1930.0
2950,3,655.0,1930.0
2951,3,972.0,1930.0
2952,3,1260.0,1930.0
2953,3,1465.0,1930.0
2954,3,1528.0,1930.0
2955,3,1566.0,1930.0
2956,3,1562.0,1930.0
2957,3,1500.0,1930.0
2958,3,1377.0,1930.0
2959,3,1099.0,1930.0
2960,3,631.0,1930.0
2961,3,973.0,1930.0
2962,3,1279.0,1930.0
2963,3,1491.0,1930.0
2964,3,1567.0,1930.0
2965,3,1566.0,1930.0
2966,3,1559.0,1930.0
2967,3,1529.0,1930.0
2968,3,1383.0,1930.0
2969,3,1111.0,1930.0
2970,3,505.7692307692308,
2971,3,932.0,1930.0
2972,3,1240.0,1930.0
2973,3,1348.0,1930.0
2974,3,1412.0,1930.0
2975,3,1430.0,1930.0
2976,3,1427.0,1930.0
2977,3,1396.0,1930.0
2978,3,1227.0,1930.0
2979,3,1159.0,1930.0
2980,3,329.0,1930.0
2981,3,360.0,1930.0
2982,3,555.0,1930.0
2983,3,652.0,1930.0
2984,3,818.0,1930.0
2985,3,1038.0,1930.0
2986,3,1137.0,1930.0
2987,3,1158.0,1930.0
2988,3,1162.0,1930.0
2989,3,1060.0,1930.0
2990,3,505.7692307692308,
2991,3,326.0,1930.0
2992,3,410.0,1930.0
2993,3,519.0,1930.0
2994,3,771.0,1930.0
2995,3,895.0,1930.0
2996,3,1090.0,1930.0
2997,3,1148.0,1930.0
2998,3,1077.0,1930.0
2999,3,839.0,1930.0
3000,3,505.7692307692308,
3001,3,745.0,1930.0
3002,3,1108.0,1930.0
3003,3,1339.0,1930.0
3004,3,1499.0,1930.0
3005,3,1557.0,1930.0
3006,3,1534.0,1930.0
3007,3,1533.0,1930.0
3008,3,1349.0,1930.0
3009,3,1066.0,1930.0
3010,3,505.7692307692308,
3011,3,771.0,1930.0
3012,3,1289.0,1930.0
3013,3,1389.0,1930.0
3014,3,1505.0,1930.0
3015,3,1554.0,1930.0
3016,3,1564.0,1930.0
3017,3,1497.0,1930.0
3018,3,1390.0,1930.0
3019,3,1267.0,1930.0
3020,3,505.7692307692308,
3021,3,877.0,1930.0
3022,3,1149.0,1930.0
3023,3,1427.0,1930.0
3024,3,1504.0,1930.0
3025,3,1524.0,1930.0
3026,3,1512.0,1930.0
3027,3,1500.0,1930.0
3028,3,1380.0,1930.0
3029,3,1172.0,1930.0
3030,3,597.0,1930.0
3031,3,792.0,1930.0
3032,3,1180.0,1930.0
3033,3,1375.0,1930.0
3034,3,1455.0,1930.0
3035,3,1504.0,1930.0
3036,3,1518.0,1930.0
3037,3,1516.0,1930.0
3038,3,1434.0,1930.0
3039,3,1283.0,1930.0
3040,3,589.0,1930.0
3041,3,777.0,1930.0
3042,3,1061.0,1930.0
3043,3,1253.0,1930.0
3044,3,1348.0,1930.0
3045,3,1374.0,1930.0
3046,3,1346.0,1930.0
3047,3,1270.0,1930.0
3048,3,1159.0,1930.0
3049,3,1100.0,1930.0
3050,3,368.0,1930.0
3051,3,389.0,1930.0
3052,3,590.0,1930.0
3053,3,680.0,1930.0
3054,3,796.0,1930.0
3055,3,935.0,1930.0
3056,3,1035.0,1930.0
3057,3,1122.0,1930.0
3058,3,1162.0,1930.0
3059,3,1047.0,1930.0
3060,3,505.7692307692308,
3061,3,355.0,1930.0
3062,3,434.0,1930.0
3063,3,481.0,1930.0
3064,3,604.0,1930.0
3065,3,861.0,1930.0
3066,3,930.0,1930.0
3067,3,987.0,1930.0
3068,3,916.0,1930.0
3069,3,826.0,1930.0
3070,3,505.7692307692308,
3071,3,834.0,1930.0
3072,3,1201.0,1930.0
3073,3,1266.0,1930.0
3074,3,1380.0,1930.0
3075,3,1484.0,1930.0
3076,3,1519.0,1930.0
3077,3,1530.0,1930.0
3078,3,1496.0,1930.0
3079,3,1330.0,1930.0
